epoch,train_loss,eval_loss,eval_map
139,0.19093646219268384,0.47024328556171685,0.5588395308739263
140,0.17688791088556965,0.45316308990929477,0.5753552945312141
141,0.18898103702161098,0.4460695856647898,0.5846053978521102
142,0.18538584563054927,0.4624035338791766,0.5683513103248407
143,0.18075652536483128,0.47327946854192154,0.5543444058417681
144,0.18082115283156183,0.47341677390558773,0.5647380505347568
145,0.18033302433295936,0.48567175195198653,0.549181862946871
146,0.1826219797018437,0.4479009773033534,0.5930812183200684
147,0.17963129635682828,0.48455448772094045,0.5660769295347201
148,0.1791484764693776,0.4591475736725238,0.5773152131871397
149,0.18427331803605715,0.48284067733343256,0.5584014571127301
150,0.18132423670375394,0.47221016340939576,0.5670759200901458
151,0.17972599022119426,0.4602543887241866,0.5770491206797045
152,0.1959599033287991,0.4518365401399228,0.5831266824322068
153,0.18529414800122554,0.45706304145413773,0.5737001962205259
154,0.17843292062152685,0.4645166226135668,0.5773013568638329
155,0.17804473244262575,0.46307987078677776,0.5760967989749531
156,0.17253645309446386,0.4526663870774498,0.5834032745422071
157,0.17915654884006263,0.4993818868962369,0.5614831199654368
158,0.17143250700332774,0.48014524440432704,0.5717055207258939
159,0.18019990211330963,0.4794280478196551,0.5582079407845388
160,0.16726255167551077,0.46762904905995656,0.5733622884359744
161,0.16964050208432202,0.45348033932752385,0.571599092269557
162,0.18200796141002892,0.4631493707266889,0.5771533107208853
163,0.1738738842047606,0.45046576557233353,0.5832872243812731
164,0.17496215120131867,0.4589767134928888,0.5713913764285532
165,0.16544900834560394,0.46008819133736367,0.5811564402722653
166,0.16203238603437922,0.44602983242781585,0.5826094467729279
167,0.1649136408757607,0.47683920624644255,0.5755908924195641
168,0.16931598949525142,0.47072087332259777,0.5846560281646286
169,0.17392356542993612,0.46278914145027944,0.5841685512636755
170,0.1669170169978754,0.46045179740172026,0.587303935871542
171,0.16147605092029163,0.45351147836492967,0.5844963336755508
172,0.16501253228707072,0.4613217457320339,0.5960000890416884
173,0.17239181134951254,0.46703803227391355,0.5899109784031783
174,0.1665922159814649,0.46349601343620656,0.5955136414001275
175,0.16602453331423178,0.45710318264111066,0.5848396690993677
176,0.16199628110061823,0.45005390371463094,0.5833430448327304
177,0.161427510155778,0.4567247691542603,0.5806902140802741
178,0.15873479646003663,0.45804566988187245,0.5959839574146195
179,0.16217008662131047,0.45993372185747755,0.5851593866575378
180,0.15742067314307515,0.4617674036543499,0.5914655248343264
181,0.1601626495558928,0.4679332510676495,0.586871810072259
182,0.15598615337206695,0.47167831312778385,0.5656362797927914
183,0.16347008247783676,0.45866005116885944,0.5932542463245803
184,0.1602267335650986,0.4668141700500666,0.5835330444586005
185,0.16199186809563915,0.45837505773980486,0.5876795820762752
186,0.1563572176815471,0.4626524375621663,0.5888808973107241
187,0.16050896060142072,0.4882051749515903,0.573109540694263
188,0.15970777021539814,0.47661900953498,0.577802514826577
189,0.15718020748071634,0.45973221495632055,0.5958086998903902
190,0.1572744716466169,0.45460367064143337,0.5997992736112897
191,0.15101251597534357,0.4602279917214268,0.5922905500112327
192,0.1522047370672226,0.45761382129303246,0.5924004956267122
193,0.1691129027869451,0.45220318159391715,0.6048665469195795
194,0.15549464639754612,0.45764651553806407,0.6074340331871567
195,0.15891911617048984,0.46015007031518357,0.592637705056015
196,0.14663569292901554,0.4554494476133539,0.599815732652921
197,0.15100669037507203,0.4655554311335549,0.5880894761405565
198,0.15617118799037044,0.4534412753558898,0.6025423302922227
199,0.155956158436226,0.4567097089318342,0.5973795833720121
200,0.14992900882713525,0.4570197242405988,0.591184978288588
201,0.1522505860268374,0.45681424554466277,0.5932071795316591
202,0.14945521881144333,0.45774373700914456,0.5947897328306945
203,0.14850333901230928,0.4571305274847866,0.5914860297669421
204,0.14927495702927215,0.4812681544427724,0.585923921464284
205,0.15174628550672345,0.4703754735316417,0.5812186821047082
206,0.1480637952279488,0.4633240167253701,0.5933518183046539
207,0.15017845327984033,0.45878570902255156,0.591167939043
208,0.15140073989963718,0.4641156588182893,0.5949348572547025
209,0.1509602882750767,0.4645813263432924,0.5839943297518531
210,0.14893688075969191,0.4743558543250542,0.5789641015179604
211,0.14830552406811992,0.47141087736732273,0.5858646883176178
212,0.14273549506172595,0.48144765902859293,0.5820453829933239
213,0.14329994832263382,0.474685705736164,0.5915278629205123
214,0.14572157812257686,0.4765718559655108,0.5849423922481971
215,0.15142711504192205,0.4633319030205409,0.5879146018776072
216,0.14883522295070528,0.473058588745058,0.59289393891046
217,0.14860360938983205,0.46422893201657967,0.5964644984259975
218,0.14989552951276533,0.4712104701487593,0.5894101723582644
219,0.14615220924411768,0.4735150735738666,0.5844584789151985
220,0.1414918366109351,0.46885049920673516,0.5915038673333751
221,0.14429414620195383,0.4682581409696461,0.6004704689377887
222,0.14334040117750835,0.4675297063681506,0.5965397463889474
223,0.1448379462795035,0.46765368968941445,0.6032222709809321
224,0.1418871465592069,0.46115430126818574,0.5951536780739752
225,0.14088255578673767,0.46222471001074295,0.5874897833115882
226,0.15109758980659196,0.4795447453971981,0.5855753930731238
227,0.14232033839021677,0.48730538999156436,0.579446274599551
228,0.14857857636672514,0.4792753135742143,0.5944144058779832
229,0.14825958651327437,0.4653564752765404,0.5981698170817606
230,0.14443836282895234,0.4879220252813295,0.5840771023391511
231,0.14092857231193942,0.4622433080460674,0.606962583934378
232,0.13908335137460018,0.4812283671294996,0.5945541078855373
233,0.14284104276955822,0.4664710285358651,0.5902268156488985
234,0.1407765504335151,0.46745306727036023,0.5936432239726006
235,0.14517268358733404,0.47328767856193144,0.588588779877916
236,0.14266559962864517,0.4761906839156336,0.5897219170227664
237,0.14615246775317284,0.4716962909167127,0.5926779040409866
238,0.14310738038460105,0.47232033843679944,0.592916121861681
239,0.1392202327455528,0.4633859226176905,0.5921026989644026
240,0.13899766047872922,0.4790775096693704,0.583723371311288
241,0.14242382422959293,0.4632682175945866,0.6015628095726467
242,0.14405110887168446,0.46317440005697946,0.6014118342226653
243,0.13841642935104406,0.47063859003458836,0.5988212445068151
244,0.13550754482876,0.47238704111686974,0.6022953627309744
245,0.14110169933695738,0.4963415290496146,0.5823865062512421
246,0.13971538401067488,0.4670519706930301,0.597382209448848
247,0.1403937585622884,0.4659374784245047,0.5975014374205982
248,0.13761050448343448,0.4729391697418782,0.5939431268746188
249,0.13891535585724427,0.4782341306870298,0.5966018684688588
250,0.1393617174156909,0.4897866177466489,0.5865686797104407
251,0.13213191253897744,0.48459771379481914,0.5928820080953106
252,0.13970331975226272,0.47717946975730186,0.5930749290025555
253,0.13660504381944233,0.47189863164757573,0.5984159460626775
254,0.13528597688280655,0.4733386344110319,0.591074134076927
255,0.13051297860618696,0.4795914604797844,0.596121849938787
256,0.13306138867418127,0.4706186005888983,0.5992301631481186
257,0.1342607487268485,0.49615683943726296,0.5910002560403841
258,0.13224500069822318,0.4778113147431566,0.5955763523030972
259,0.1371714776592032,0.4952295019991638,0.5816344034071415
260,0.1409154794675367,0.4928268086771632,0.5897859590548015
261,0.13877128919854703,0.48600844155217326,0.5943422587070992
262,0.13818629132402546,0.48046313301306365,0.5998656114065536
263,0.13646089549426438,0.4726522463236668,0.5983976509240923
264,0.1367388903398922,0.4772935456545778,0.5949950699902828
265,0.13581931399696068,0.48550083898296653,0.5908689868605828
266,0.13250499827504622,0.46973852362743646,0.5996150926535867
267,0.13053387348406045,0.48501574848742446,0.5980695657680334
268,0.13697027383147511,0.47870271173558493,0.5951321041785047
269,0.13609526677470263,0.48793195268904516,0.5955979042206797
270,0.13109817181927685,0.4846492130164952,0.5923580506396735
271,0.1349335549986316,0.4814533013128495,0.5984254453763337
272,0.1319653922945609,0.4821106879286064,0.5926555905949971
273,0.13261079028654654,0.4865471142553544,0.5991347658234343
274,0.12579879924249093,0.4865354270089504,0.6015609378382158
275,0.13221093852812213,0.47053361320218373,0.6025643861052302
276,0.13752878726920265,0.4808250873010288,0.5967984553927235
277,0.1323770133321851,0.47743079742026884,0.6000238394294775
278,0.13643378599144607,0.48771981617739035,0.5968209157914263
279,0.13836170367693623,0.48882663931495457,0.5998756075066058
280,0.13605280591588076,0.48224312292281973,0.597075705225848
281,0.1356643130749116,0.48739897338456883,0.5939957870751609
282,0.13496567807540819,0.48904610407906907,0.5966234669667296
283,0.13445421119840228,0.47164582432240476,0.6035921443014161
284,0.1348087808501396,0.4740435273725857,0.6070113885597384
285,0.1315539790034758,0.48596131611008975,0.5993100674563901
286,0.13052585529678062,0.47848383966804475,0.6003554269293847
287,0.13852338220358823,0.4790431573524956,0.5955627928779462
288,0.1353421281399894,0.48294807075299034,0.5975121129895218
289,0.13064007124780216,0.47617439226817715,0.6003850101519282
290,0.1305623585032118,0.4837300771659659,0.5957517205281028
291,0.13101262132481378,0.48166715983272523,0.5984822620678948
292,0.13135095555262807,0.48535133413104126,0.5990565447117959
293,0.13117281767876696,0.4686735661685929,0.6072322731225722
294,0.13610089535495187,0.4942911751279535,0.5906958675309748
295,0.1340770456461591,0.48543462919634445,0.5989536465764207
296,0.1319227076863964,0.47638627557560453,0.6069196266584108
297,0.1284289512536869,0.4928643124163613,0.5944856108955009
298,0.12761093293414505,0.4795023462222528,0.600972708853153
299,0.13060725483217128,0.47968731866788494,0.597392409195213
300,0.12790665436347634,0.4706602929983028,0.6073774637846564
301,0.12879408310359555,0.48171661101108376,0.5983385254184097
302,0.1283555874448806,0.48274339989636295,0.5996266953127605
303,0.1277800512279054,0.48141938933106354,0.5983861976354476
304,0.13046562532506564,0.4791810183331024,0.6069201294907609
305,0.13436635685106196,0.48009417246478475,0.6021331439555586
306,0.1271907823153043,0.4834824827059295,0.5984565857813438
307,0.1298266632431676,0.48042894691921945,0.5997257221096911
308,0.13465174881864614,0.47974799579197125,0.5964355108243476
309,0.13408104512941976,0.4841641888831013,0.5960197886749609
310,0.12672229093800258,0.47632286206696384,0.5969400709879843
311,0.13121879906737852,0.4834549044684846,0.5961774976206256
312,0.13358758024668416,0.48162644731906035,0.595918795332792
313,0.13448084305232602,0.4723927624696909,0.6040014873028211
314,0.12605410796890926,0.4738989329153253,0.6081356875293322
315,0.12927176446766242,0.4932156015736188,0.5940367489310228
316,0.12795801292597553,0.4795450124052144,0.6004741942061775
317,0.1304326452285863,0.4813059789612312,0.5947349031051702
318,0.13004009071954958,0.4800466202603754,0.5999179275420194
319,0.1326485763843885,0.482241276796012,0.6011450409833174
320,0.12794874538939285,0.47984660422617154,0.5970432271868015
321,0.12834527607325913,0.478428759142872,0.5971678161854637
322,0.1253165840696732,0.4823352081138034,0.597414140567985
323,0.1270979874502824,0.4867047977655433,0.5986206954847367
324,0.12710527519075787,0.4832649405381476,0.6045067986473145
325,0.1263732498489929,0.47892092872959696,0.6028360804389861
326,0.12820050314590625,0.47604640775410706,0.5976910449838068
327,0.1323222946158179,0.48268844776375347,0.5948447646498999
328,0.12679944210595195,0.4828569777598677,0.5938542143001141
329,0.13404092781158736,0.4878981820372648,0.5917835123674217
330,0.12866135570673626,0.48409616727699606,0.591403317618003
331,0.13077660426787366,0.4836164777015531,0.5956769076116475
332,0.13050784866401657,0.48772781561742456,0.5988402214277516
333,0.12921282562068465,0.4768076310324114,0.6007299585209439
334,0.1307560524935852,0.4812754982894705,0.5929820194446948
335,0.13136238282988508,0.48532496404278186,0.5951133186223914
336,0.12823432162114154,0.4913892799685168,0.5941392206899537
337,0.13122408953042347,0.48252250161743904,0.5992521657388621
338,0.12971965203257385,0.4790425804811855,0.6064805475164237
339,0.1275444400681596,0.4762618820681128,0.5991657430956407
340,0.12938819756071854,0.47529607965040577,0.6081820016326839
341,0.1263439775324981,0.48300826139459313,0.6003807266849169
342,0.13424348260062213,0.48300392446360846,0.597795202588317
343,0.12457822941620526,0.4758194861717002,0.6006717111894221
344,0.12837492332500242,0.48905179100905277,0.591989810638189
345,0.12481598013917759,0.4825421836256057,0.5992546332576849
346,0.12568719766251307,0.4864628607797068,0.6008328744245723
347,0.13240821131936306,0.48046622275151024,0.6004870080721341
348,0.12679145609822254,0.4744611773495526,0.6107754691523505
349,0.13061816630892253,0.47189508049294004,0.6004938220877193
350,0.12738632123757893,0.480284107343633,0.6000627787116125
351,0.1328402754165783,0.4792247896277627,0.6026422645610697
352,0.12456410326034642,0.4813358114324799,0.5976215346115759
353,0.12945613062103434,0.4914474588378455,0.5932562675451047
354,0.1283150255564122,0.48111420950686284,0.5953318996080939
355,0.1303375819081926,0.47705865506977996,0.6017057216051639
356,0.12795818031761896,0.48166518733482955,0.5968308824404676
357,0.1286913910264635,0.48969455340573953,0.5941967110956772
358,0.13014978135606195,0.48384917608296224,0.597625158800426
359,0.13174473015946636,0.4805850632661997,0.6034381374640871
